datetime,SST,SSS,age_absolute,synthetic_d18o,synthetic_d18o_2
1975-11-16,29.535337448120117,35.026710510253906,1975.8733744010951,0.18883735,1.1555974
1975-12-16,29.754764556884766,34.88420104980469,1975.955509924709,0.07643412,0.82230455
1976-01-16,29.602930068969727,34.96711730957031,1976.041067761807,0.14715001,1.0215408
1976-02-15,29.054698944091797,34.95833969116211,1976.123203285421,0.26381093,1.1245964
1976-03-16,29.295616149902344,34.91179275512695,1976.2053388090349,0.18986303,0.9785006
1976-04-16,29.399229049682617,34.662315368652344,1976.290212183436,0.054803368,0.45675105
1976-05-16,29.243675231933594,34.605430603027344,1976.37234770705,0.06342706,0.37720335
1976-06-16,28.982524871826172,34.75789260864258,1976.457221081451,0.18948805,0.7395804
1976-07-16,28.36989402770996,34.69485092163086,1976.539356605065,0.29589805,0.7482758
1976-08-16,27.870159149169922,35.03679656982422,1976.624229979466,0.5597152,1.5421089
1976-09-16,27.59599494934082,35.166015625,1976.7091033538672,0.6781799,1.8608631
1976-10-16,28.298175811767578,34.965091705322266,1976.7912388774812,0.43328443,1.3045355
1976-11-16,29.176820755004883,34.84347152709961,1976.8761122518822,0.18525346,0.8679932
1976-12-16,29.867271423339844,34.58422088623047,1976.9582477754961,-0.083308466,0.19759274
1977-01-16,29.592334747314453,34.36808776855469,1977.041067761807,-0.1200823,-0.17418744
1977-02-15,29.74197769165039,33.048946380615234,1977.123203285421,-0.74661744,-2.8453918
1977-03-16,29.554861068725586,33.28252029418945,1977.2026009582478,-0.6003435,-2.3370783
1977-04-16,29.548486709594727,33.81218338012695,1977.2874743326488,-0.36059272,-1.2763495
1977-05-16,29.217330932617188,33.680572509765625,1977.3696098562627,-0.34696332,-1.4667171
1977-06-16,28.526168823242188,34.067138671875,1977.454483230664,-0.02095288,-0.5415291
1977-07-16,28.171573638916016,34.53789138793945,1977.536618754278,0.26889676,0.47798726
1977-08-16,27.938875198364258,34.58937072753906,1977.621492128679,0.34325612,0.63213956
1977-09-16,27.816125869750977,34.661346435546875,1977.7063655030802,0.40265006,0.8030959
1977-10-16,28.119354248046875,34.44307327270508,1977.7885010266941,0.23771688,0.2998393
1977-11-16,28.71198081970215,34.34145736694336,1977.8733744010951,0.061611876,-0.03377037
1977-12-16,29.444974899291992,34.388328552246094,1977.955509924709,-0.07855479,-0.1012867
1978-01-16,29.762182235717773,34.360595703125,1978.041067761807,-0.16082019,-0.22653802
1978-02-15,29.163101196289062,34.22078323364258,1978.123203285421,-0.09193796,-0.37436512
1978-03-16,29.4998722076416,34.06619644165039,1978.2026009582478,-0.23559165,-0.7576283
1978-04-16,29.489011764526367,33.632904052734375,1978.2874743326488,-0.4281839,-1.6218238
1978-05-16,29.35833740234375,33.91767501831055,1978.3696098562627,-0.2712886,-1.0235335
1978-06-16,29.05860710144043,34.16849899291992,1978.454483230664,-0.092477165,-0.4559449
1978-07-16,28.662742614746094,34.33320236206055,1978.536618754278,0.068729535,-0.039447974
1978-08-16,28.141189575195312,34.44651412963867,1978.621492128679,0.2344615,0.30191723
1978-09-16,28.36264419555664,34.609867095947266,1978.7063655030802,0.2592503,0.5799031
1978-10-16,28.26692771911621,34.86787796020508,1978.7885010266941,0.39641282,1.1169826
1978-11-16,28.807632446289062,35.0230712890625,1978.8733744010951,0.34729478,1.3084141
1978-12-16,29.467273712158203,35.171058654785156,1978.955509924709,0.26876798,1.4592679
1979-01-16,29.32697105407715,34.57096481323242,1979.041067761807,0.02959238,0.28994668
1979-02-15,29.16913414001465,34.36599349975586,1979.123203285421,-0.02792059,-0.085271835
1979-03-16,29.513456344604492,34.066680908203125,1979.2026009582478,-0.23836213,-0.7596479
1979-04-16,29.285598754882812,34.30528259277344,1979.2874743326488,-0.080862716,-0.23231587
1979-05-16,29.034534454345703,34.35806655883789,1979.3696098562627,-0.0018757844,-0.07151379
1979-06-16,28.687461853027344,34.51198196411133,1979.454483230664,0.14374211,0.312673
1979-07-16,28.122098922729492,34.64323806762695,1979.536618754278,0.3271872,0.699565
1979-08-16,27.689382553100586,34.70151901245117,1979.621492128679,0.44861123,0.91132456
1979-09-16,27.748872756958008,34.5598030090332,1979.7063655030802,0.37175116,0.6148047
1979-10-16,28.207239151000977,34.4914436340332,1979.7885010266941,0.24014886,0.37724534
1979-11-16,29.236358642578125,34.43150329589844,1979.8733744010951,-0.013230572,0.03095837
1979-12-16,29.528657913208008,34.44853210449219,1979.955509924709,-0.069873445,0.0007101483
1980-01-16,29.921913146972656,34.018821716308594,1980.041067761807,-0.34975925,-0.9452268
1980-02-15,29.45707130432129,33.97355651855469,1980.123203285421,-0.26786342,-0.933492
1980-03-16,29.569534301757812,33.7774772644043,1980.2053388090349,-0.38084093,-1.3503923
1980-04-16,29.31797981262207,34.03439712524414,1980.290212183436,-0.209885,-0.78121066
1980-05-16,29.18820571899414,34.04640197753906,1980.37234770705,-0.17593253,-0.7286506
1980-06-16,28.480693817138672,34.3642578125,1980.457221081451,0.122755215,0.06271365
1980-07-16,28.104402542114258,34.29884338378906,1980.539356605065,0.17610282,0.014668886
1980-08-16,28.023502349853516,34.32975387573242,1980.624229979466,0.20781057,0.0942879
1980-09-16,28.020835876464844,34.293766021728516,1980.7091033538672,0.19220266,0.022898827
1980-10-16,28.408437728881836,34.322174072265625,1980.7912388774812,0.11971389,-0.0055574737
1980-11-16,29.229108810424805,34.38804626464844,1980.8761122518822,-0.031191273,-0.05436073
1980-12-16,29.652957916259766,34.41913986206055,1980.9582477754961,-0.110445954,-0.08542034
1981-01-16,29.962919235229492,34.236637115478516,1981.041067761807,-0.26076367,-0.51861733
1981-02-15,29.290637969970703,34.0876350402832,1981.123203285421,-0.17991275,-0.6687196
1981-03-16,28.995601654052734,34.311214447021484,1981.2026009582478,-0.014394017,-0.1566528
1981-04-16,29.41811752319336,34.281253814697266,1981.2874743326488,-0.12082979,-0.30952755
1981-05-16,29.264453887939453,34.32898712158203,1981.3696098562627,-0.0655438,-0.18025494
1981-06-16,29.195293426513672,34.33104705810547,1981.454483230664,-0.049401533,-0.16091977
1981-07-16,28.421167373657227,34.36280059814453,1981.536618754278,0.1351953,0.07289505
1981-08-16,28.19796371459961,34.42274475097656,1981.621492128679,0.21127495,0.24188815
1981-09-16,28.192583084106445,34.538211822509766,1981.7063655030802,0.26441887,0.47400606
1981-10-16,28.75861358642578,34.5384407043457,1981.7885010266941,0.13999517,0.3499371
1981-11-16,29.644319534301758,34.44671630859375,1981.8733744010951,-0.096136115,-0.028367002
1981-12-16,30.079301834106445,34.25845718383789,1981.955509924709,-0.27654883,-0.5005814
1982-01-16,29.980817794799805,33.9963493347168,1982.041067761807,-0.37283087,-1.0031306
1982-02-15,29.75554656982422,34.09789276123047,1982.123203285421,-0.27757666,-0.75048405
1982-03-16,29.555126190185547,34.00672912597656,1982.2026009582478,-0.2745078,-0.88871884
1982-04-16,29.23601722717285,33.957435607910156,1982.2874743326488,-0.22648592,-0.9171019
1982-05-16,29.280118942260742,33.73263931274414,1982.3696098562627,-0.33734664,-1.3763968
1982-06-16,28.866323471069336,34.25971221923828,1982.454483230664,-0.009128816,-0.23121606
1982-07-16,28.002334594726562,34.590423583984375,1982.536618754278,0.32976884,0.6202842
1982-08-16,27.499013900756836,34.92329025268555,1982.621492128679,0.59028935,1.3967482
1982-09-16,27.75227928161621,34.90413284301758,1982.7063655030802,0.52595013,1.302715
1982-10-16,28.107776641845703,34.82761764526367,1982.7885010266941,0.41330892,1.0714751
1982-11-16,28.493350982666016,34.89434051513672,1982.8733744010951,0.35850784,1.1200945
1982-12-16,30.213333129882812,34.559635162353516,1982.955509924709,-0.17050561,0.07228771
1983-01-16,29.903654098510742,34.51948547363281,1983.041067761807,-0.1204436,0.060117725
1983-02-15,29.318347930908203,34.47976303100586,1983.123203285421,-0.009551335,0.10944019
1983-03-16,29.469945907592773,34.312679290771484,1983.2026009582478,-0.11809057,-0.25807884
1983-04-16,29.805110931396484,33.86067581176758,1983.2874743326488,-0.39522845,-1.2358221
1983-05-16,29.580732345581055,33.69355392456055,1983.3696098562627,-0.42106998,-1.5207026
1983-06-16,29.030916213989258,33.965415954589844,1983.454483230664,-0.17777254,-0.856019
1983-07-16,27.819597244262695,34.319820404052734,1983.536618754278,0.24819963,0.119280085
1983-08-16,27.68041229248047,34.241798400878906,1983.621492128679,0.24371043,-0.0061432235
1983-09-16,28.04146957397461,33.901004791259766,1983.7063655030802,0.010920703,-0.7671631
1983-10-16,28.80810546875,33.622127532958984,1983.7885010266941,-0.28323397,-1.4935774
1983-11-16,29.18662452697754,33.76053237915039,1983.8733744010951,-0.30422598,-1.3000419
1983-12-16,29.800796508789062,33.60389709472656,1983.955509924709,-0.5098297,-1.7484304
1984-01-16,30.36046600341797,33.616065979003906,1984.041067761807,-0.62748104,-1.8472198
1984-02-15,30.05538558959961,33.870567321777344,1984.123203285421,-0.44583768,-1.2710994
1984-03-16,29.91008758544922,33.90755844116211,1984.2053388090349,-0.39722613,-1.1651517
1984-04-16,29.637554168701172,33.969478607177734,1984.290212183436,-0.3094047,-0.98135406
1984-05-16,29.513633728027344,33.9992790222168,1984.37234770705,-0.268732,-0.8944907
1984-06-16,29.114076614379883,34.05617141723633,1984.457221081451,-0.15522787,-0.6928034
1984-07-16,28.404685974121094,34.141929626464844,1984.539356605065,0.039429262,-0.365221
1984-08-16,28.06194496154785,34.04716110229492,1984.624229979466,0.072186455,-0.479355
1984-09-16,28.6021728515625,33.91766357421875,1984.7091033538672,-0.10493757,-0.8572002
1984-10-16,28.86285972595215,34.00300598144531,1984.7912388774812,-0.1238846,-0.7438665
1984-11-16,29.486827850341797,34.14457702636719,1984.8761122518822,-0.19745061,-0.5979974
1984-12-16,29.622453689575195,34.027976989746094,1984.9582477754961,-0.2797583,-0.86103517
1985-01-16,29.57815933227539,33.88386535644531,1985.041067761807,-0.33486378,-1.1395136
1985-02-15,29.7036190032959,33.85330581665039,1985.123203285421,-0.3762167,-1.2282338
1985-03-16,29.254344940185547,33.86767578125,1985.2026009582478,-0.27090994,-1.1006536
1985-04-16,29.5791072845459,33.837406158447266,1985.2874743326488,-0.35597897,-1.2326406
1985-05-16,29.514223098754883,33.92867660522461,1985.3696098562627,-0.30063275,-1.0358251
1985-06-16,29.03509521484375,33.97829055786133,1985.454483230664,-0.17289834,-0.83118916
1985-07-16,28.831071853637695,34.04194259643555,1985.536618754278,-0.09936979,-0.659
1985-08-16,28.375690460205078,34.0686149597168,1985.621492128679,0.012816682,-0.5054713
1985-09-16,28.86455726623535,34.02877426147461,1985.7063655030802,-0.11266234,-0.6927034
1985-10-16,29.17498016357422,34.11043930053711,1985.7885010266941,-0.1442061,-0.5976664
1985-11-16,29.557714462280273,33.990325927734375,1985.8733744010951,-0.28245866,-0.92209464
1985-12-16,29.875091552734375,33.744850158691406,1985.955509924709,-0.4627457,-1.4828691
1986-01-16,30.14520263671875,33.91699981689453,1986.041067761807,-0.44470283,-1.1979942
1986-02-15,29.489412307739258,33.886695861816406,1986.123203285421,-0.31406572,-1.1143283
1986-03-16,30.183256149291992,33.91782760620117,1986.2026009582478,-0.45270208,-1.2047104
1986-04-16,29.735464096069336,33.88094711303711,1986.2874743326488,-0.37078404,-1.1799572
1986-05-16,29.725183486938477,33.86609649658203,1986.3696098562627,-0.3752051,-1.2073966
1986-06-16,28.987932205200195,34.2786865234375,1986.454483230664,-0.027344301,-0.22002137
1986-07-16,28.451215744018555,34.57058334350586,1986.536618754278,0.22208688,0.4818499
1986-08-16,28.102344512939453,34.614688873291016,1986.621492128679,0.31868604,0.6468126
1986-09-16,27.89258575439453,34.611595153808594,1986.7063655030802,0.3634408,0.6867721
1986-10-16,28.322160720825195,34.59284591674805,1986.7885010266941,0.26049715,0.55476713
1986-11-16,28.950023651123047,34.51694869995117,1986.8733744010951,0.088213556,0.2648429
1986-12-16,29.166805267333984,34.57151794433594,1986.955509924709,0.06507777,0.32628942
1987-01-16,29.921010971069336,34.518775939941406,1987.041067761807,-0.1245814,0.054880146
1987-02-15,29.16115379333496,34.408241271972656,1987.123203285421,-0.007153417,0.0009793871
1987-03-16,29.325531005859375,34.175682067871094,1987.2026009582478,-0.14796804,-0.500302
1987-04-16,29.407188415527344,34.048702239990234,1987.2874743326488,-0.2230736,-0.77222633
1987-05-16,29.01451873779297,34.278282165527344,1987.3696098562627,-0.0333753,-0.22667912
1987-06-16,28.532625198364258,34.401100158691406,1987.454483230664,0.12790938,0.124973446
1987-07-16,27.798646926879883,34.41093444824219,1987.536618754278,0.29381004,0.30611727
1987-08-16,27.413637161254883,34.40690231323242,1987.621492128679,0.3766977,0.38275513
1987-09-16,27.721961975097656,34.38556671142578,1987.7063655030802,0.29926524,0.27225247
1987-10-16,28.11522102355957,34.349308013916016,1987.7885010266941,0.19643182,0.11321807
1987-11-16,28.85991668701172,34.14085006713867,1987.8733744010951,-0.061207294,-0.46753085
1987-12-16,29.259944915771484,33.88489532470703,1987.955509924709,-0.26439312,-1.0674465
1988-01-16,29.149808883666992,34.04316329956055,1988.041067761807,-0.16894262,-0.7266807
1988-02-15,29.388919830322266,33.95711135864258,1988.123203285421,-0.2602704,-0.951389
1988-03-16,29.682537078857422,34.01328659057617,1988.2053388090349,-0.29958734,-0.9036343
1988-04-16,29.712055206298828,33.972049713134766,1988.290212183436,-0.32463792,-0.99260205
1988-05-16,29.457374572753906,33.95920181274414,1988.37234770705,-0.27438974,-0.9622681
1988-06-16,29.31817054748535,33.90617752075195,1988.457221081451,-0.26762578,-1.0376917
1988-07-16,28.97264289855957,33.91343307495117,1988.539356605065,-0.1883447,-0.94716465
1988-08-16,28.848783493041992,34.004886627197266,1988.624229979466,-0.11994153,-0.73700845
1988-09-16,28.936830520629883,33.95493698120117,1988.7091033538672,-0.16178922,-0.8562781
1988-10-16,29.576763153076172,33.98920440673828,1988.7912388774812,-0.28715405,-0.9285284
1988-11-16,29.85248374938965,33.84518051147461,1988.8761122518822,-0.41262338,-1.2772347
1988-12-16,29.940692901611328,33.955928802490234,1988.9582477754961,-0.38219264,-1.0751442
1989-01-16,30.007869720458984,34.05562210083008,1989.041067761807,-0.35210952,-0.8905365
1989-02-15,29.67439842224121,34.12596893310547,1989.123203285421,-0.24708977,-0.6764791
1989-03-16,29.6905517578125,33.995201110839844,1989.2026009582478,-0.30948904,-0.9415685
1989-04-16,29.649166107177734,34.05992126464844,1989.2874743326488,-0.2712601,-0.80302334
1989-05-16,29.449989318847656,34.00334548950195,1989.3696098562627,-0.25290033,-0.872356
1989-06-16,29.25721549987793,34.15220642089844,1989.454483230664,-0.14350267,-0.5322239
1989-07-16,28.881298065185547,34.27135467529297,1989.536618754278,-0.0071841255,-0.21122555
1989-08-16,28.828094482421875,34.44088363647461,1989.621492128679,0.0808087,0.13953717
1989-09-16,28.87352752685547,34.44876480102539,1989.7063655030802,0.07435995,0.14530422
1989-10-16,29.229969024658203,34.423526763916016,1989.7885010266941,-0.015414296,0.016411021
1989-11-16,30.004220962524414,34.41964340209961,1989.8733744010951,-0.18749723,-0.16169113
1989-12-16,29.87528419494629,34.40974044799805,1989.955509924709,-0.16358747,-0.15313095
1990-01-16,29.77191162109375,34.22389602661133,1990.041067761807,-0.2244755,-0.5020779
1990-02-15,29.691186904907227,34.416011810302734,1990.123203285421,-0.12026396,-0.10008682
1990-03-16,29.753116607666016,34.36817932128906,1990.2026009582478,-0.1554131,-0.20937634
1990-04-16,29.48471450805664,34.19129943847656,1990.2874743326488,-0.1759606,-0.5040876
1990-05-16,29.22012710571289,34.15713882446289,1990.3696098562627,-0.13312365,-0.5141997
1990-06-16,28.85947608947754,34.23677444458008,1990.454483230664,-0.017944392,-0.27558517
1990-07-16,28.595775604248047,34.226051330566406,1990.536618754278,0.03524431,-0.2390173
1990-08-16,28.21379280090332,34.34972381591797,1990.621492128679,0.17493315,0.092363894
1990-09-16,28.112802505493164,34.37944412231445,1990.7063655030802,0.21052514,0.17402236
1990-10-16,28.767824172973633,34.03531265258789,1990.7885010266941,-0.08843878,-0.65834534
1990-11-16,29.440019607543945,34.11266326904297,1990.8733744010951,-0.201514,-0.6515271
1990-12-16,29.72200584411621,34.04701232910156,1990.955509924709,-0.2930939,-0.844866
1991-01-16,30.2415714263916,33.864925384521484,1991.041067761807,-0.48933744,-1.3233442
1991-02-15,29.814577102661133,33.799198150634766,1991.123203285421,-0.42497596,-1.36086
1991-03-16,29.24114418029785,33.86045455932617,1991.2026009582478,-0.2712553,-1.1121919
1991-04-16,29.7030029296875,33.87327194213867,1991.2874743326488,-0.3670964,-1.188166
