,index,Name,Mass,Amp 44,Area 44,sample,age1,age2,age_end,path_name,path_num,age_lin,age_v1,age_v2,age_final,d13c,d18o,path_ma,d18o_pdb,age_ws,age_ws2,d13c_ma,d18o_ma,d18o_pdb_ma,d13c_ma2,d18o_ma2,d18o_pdb_ma2,d13c_ma3,d18o_ma3,d18o_pdb_ma3,d13c_std,d18o_std,d18o_pdb_std,d13c_no_tectonic,d18o_no_tectonic,d18o_pdb_no_tectonic,d13c_notec_ma,d18o_notec_ma,d18o_pdb_notec_ma,d13c_no_tectonic2,d18o_no_tectonic2,d18o_pdb_no_tectonic2,age_dt,d13c_suess,d13c_suess_ma,d13c_suess_ma2,d13c_suess_ma3,d13c_suess_std,d13c_suess_no_tectonic,d13c_suess_no_tectonic2,d13c_suess_notec_ma,d13c_sg_trend,d13c_no_tec_sg,d13c_suess_sg_trend,d13c_suess_no_tec_sg,d18o_sg_trend,d18o_no_tec_sg,d18o_pdb_sg_trend,d18o_pdb_no_tec_sg,age_final_month,SST,SSS,synthetic_d18o,Sea Level,ENSO
523,523,12 SPL A4 Path H 63A,0.286,16081.0,195.679,H 63A,,,,H,63,70.1111111111111,1996.8267777777778,1999.665447,1999.665447,-1.644869309770204,25.650876378478376,-1.5169564129484219,-5.0983934041121906,1999.6994946666666,1999.6671058888887,-1.5169564129484217,25.541959801516697,-5.204043572930785,-1.8805012340219893,25.52311603252065,-5.222322217294643,-1.8946330792954105,25.50584624168363,-5.23907408710446,0.3390283902236494,0.18808021211740894,0.18243968655596512,0.23563192425178525,0.127760345957725,0.1239288131824523,0.36427015195536044,0.019414525408199285,0.018832283791206866,0.2497637695252064,0.14503013679474464,0.14068068299226955,1999-08-31 21:18:56.592002701,-0.26621118077020345,-0.13805995028175522,-0.5067093295219892,-0.5236437281565219,0.3335252455245811,0.24049814875178577,0.2574325473863185,0.3693976717146194,-1.8259107914458328,0.18104148167562872,-0.4038258847516081,0.13761470398140463,25.508255472268022,0.14262090621035384,-5.208378400850157,0.10998499673796669,8,28.85751181870233,34.22323983333147,-0.023602832093287764,0.034584547486536395,-1.1485364000001468
524,524,12 SPL A4 Path H 64A,0.222,11384.0,144.583,H 64A,,,,H,64,70.2222222222222,1996.937888888889,1999.900645,1999.900645,-1.399656357497758,25.349054815615805,-1.5398748679003045,-5.391163338304512,1999.8932573333334,1999.7998223055556,-1.539874867900304,25.49004474026412,-5.254401701496402,-1.904621069187912,25.513410487281288,-5.231736693232276,-1.9061484057892022,25.510850033223765,-5.234220359272616,0.3378859539337314,0.19249847290875932,0.18672544370618274,0.5049647116901539,-0.16435567166548282,-0.15942664507223636,0.3607069460707935,-0.024257694291775305,-0.02353020603996529,0.5064920482914441,-0.16179521760795978,-0.15694297903189636,1999-11-25 17:39:00.719998121,-0.019351842497758565,-0.15962206656697112,-0.5281540459656895,-0.5315198889280913,0.3335160499060426,0.5088022034679309,0.5121680464303328,0.3644628893856077,-1.831070669099248,0.4314143116014899,-0.4706627636015236,0.45131092110376503,25.477648352580538,-0.12859353696473264,-5.213546751336462,-0.17761658696804972,11,30.04469833023739,34.12662817151122,-0.3282591129563037,0.09770764101164332,-1.561547999999913
525,525,12 SPL A4 Path H 65A,0.258,17056.0,208.034,H 65A,1.0,70.0,,H,65,70.3333333333333,1997.049,2000.11368,2000.11368,-1.5750989364329508,25.470203026698176,-1.670699890379777,-5.273648362072503,2000.0701103333333,1999.9361320833332,-1.6706998903797767,25.375366575045774,-5.365640668539847,-1.916623138703392,25.506380783865744,-5.238555575842391,-1.9049575268691439,25.509571177671134,-5.23546086194722,0.34750137051780366,0.1914461707031691,0.18570470004373693,0.3415242022704412,-0.0361777571675681,-0.035092786230111805,0.2440346828341914,-0.13187591328750395,-0.1279209546480112,0.32985859043619303,-0.039368150972958205,-0.03818750012528316,2000-02-11 14:33:54.431997824,-0.19330317643295136,-0.28920911804644417,-0.5373914923700585,-0.5267210899663662,0.3413113204387518,0.3440883159371071,0.3334179135334149,0.24629304361196824,-1.8290481387000077,0.25394920226705686,-0.5230732961555233,0.329770119722572,25.461700166078614,0.008502860619561403,-5.224381048151352,-0.0492673139211508,2,30.528969336189274,34.25199290879054,-0.3783846024674635,0.15623324053205578,-1.440752000000285
526,526,12 SPL A4 Path H 66A,0.24,13663.0,172.2,H 66A,,,,H,66,70.5,1997.2156666666667,2000.196006,2000.196006,-2.0373443772086217,25.306841882823345,-1.9603666041081411,-5.432110305242524,2000.2138146666666,2000.073954027778,-1.960366604108141,25.419956606086412,-5.322387892530121,-1.9229595117506006,25.501936193852806,-5.242866872600839,-1.9100278958165626,25.50373439304557,-5.241122601401867,0.35720260508163,0.18655426848325493,0.1809595059713963,-0.11438486545802107,-0.19509431102946095,-0.18924343264168542,-0.03816128255823766,-0.07996019408938675,-0.07756218786864455,-0.1273164813920591,-0.19689251022222365,-0.19098770384065755,2000-03-12 17:43:00.134396760,-0.6549723352086225,-0.5778699014414748,-0.5409609466394897,-0.5282059677332294,0.3469783871655729,-0.11401138856913284,-0.12676636747539316,-0.03759628328046035,-1.8391576292022085,-0.19818674800641323,-0.5305772831009735,-0.124395052107649,25.46137465041769,-0.1545327675943433,-5.2316743980482565,-0.20043590719426785,3,30.10156239090245,34.31495720699535,-0.25602113527945075,0.21112945156316618,-1.1443784000001365
527,527,12 SPL A4 Path H 67A,0.248,13582.0,170.231,H 67A,,,,H,67,70.6666666666666,1997.3823333333332,2000.331758,2000.331758,-2.2686564986828506,25.482824908737708,-2.205848126449459,-5.261405010275336,2000.335148,2000.2100527777777,-2.205848126449459,25.47742204146462,-5.266645845558905,-1.9270333141957172,25.49143342280884,-5.2530546655412,-1.9163247858174113,25.50029871260527,-5.244455245785762,0.35955847256516127,0.16922569807159132,0.16415061938637196,-0.34162318448713336,-0.008608514071131168,-0.008350344734136428,-0.279022599349852,-0.014849649337865145,-0.014404308354219944,-0.3523317128654393,-0.017473803867563475,-0.016949764489574193,2000-05-01 10:09:44.179201145,-0.8853341926828504,-0.8225020904494594,-0.5424684154734956,-0.5309716374285223,0.3478881453533841,-0.34286577720935485,-0.35436255525432814,-0.2802505832202226,-1.8561281025972176,-0.41252839608563296,-0.5365120037526057,-0.34882218893024475,25.454362276503158,0.028462632234550256,-5.233418542097212,-0.027986468178124113,5,29.884079140890154,34.40865635704217,-0.16601021116652798,0.19160187362556644,-0.7518904000000037
528,528,12 SPL A4 Path H 68A,0.25,14261.0,176.891,H 68A,,,,H,68,70.8333333333333,1997.549,2000.47768,2000.47768,-2.311543503456905,25.6425993328328,-2.0742548374178624,-5.106422221158855,2000.5286256666666,2000.348324472222,-2.0742548374178624,25.563563103009262,-5.183088154449983,-1.9304837553525032,25.4834454557458,-5.260803073472017,-1.92892149023009,25.497849644190126,-5.246830866639133,0.3582468897204689,0.15099114334219033,0.14646291895329822,-0.3810597481044018,0.1591538770869967,0.154380852313162,-0.14602893023344884,0.07947651336630084,0.07709301273044715,-0.382622013226815,0.14474968864267268,0.14040864548027798,2000-06-23 19:56:28.031998857,-0.9271997434569053,-0.689554457751196,-0.5433251595747255,-0.5400571601745348,0.34754712759565215,-0.38387458388217977,-0.3871425832823705,-0.14845762990011543,-1.8838929759697012,-0.4276505274872038,-0.5472879528063761,-0.37991179065052916,25.452082853958643,0.19051647887415513,-5.232289050166607,0.1258668290077516,6,29.197889127000323,34.61439933563234,0.07753593039755158,0.08073658862283628,-0.6
529,529,12 SPL A4 Path H 69A,0.254,13419.0,169.817,H 69A,,,70.0,H,69,71.0,1997.7156666666667,2000.776439,2000.776439,-1.642564510113832,25.565265067457286,-1.93186358760225,-5.1814372319157584,2000.7020236666667,2000.4871814999997,-1.9318635876022496,25.543257633126213,-5.202784663291241,-1.9271606520050204,25.47738089037425,-5.266685762528074,-1.951503606436115,25.499101281216397,-5.245616766207283,0.361902679949616,0.14121884752260444,0.13698369428533644,0.2845961418911884,0.08788417708303697,0.08524853061231585,-0.0008648210879294016,0.06445975493635932,0.06252660688581783,0.3089390963222831,0.06616378624088881,0.06417953429152412,2000-10-11 04:14:24.633599434,-0.25612943711383207,-0.5459494219355835,-0.5374969085050209,-0.5591449773250041,0.3542616216003968,0.2813674713911888,0.30301554021117205,-0.004585418615707419,-1.9087028590146284,0.26613834890079646,-0.6275215814282611,0.371392144314429,25.456914327767983,0.10835073968930331,-5.22898617089633,0.04754893898057144,10,29.61119082301257,34.3630447847544,-0.12649997995258458,0.06152479775741085,-0.5817267999999208
530,530,12 SPL A4 Path H 70A,0.242,13433.0,163.215,H 70A,,,,H,70,71.0833333333333,1997.799,2000.851952,2000.851952,-1.8414827492360129,25.421908499088556,-1.8279297414435274,-5.32049453679911,2000.854805,2000.6271136666667,-1.8279297414435272,25.438898576857483,-5.304013991462475,-1.9353518921854378,25.47556728844951,-5.268444974531086,-1.9645405186560119,25.50536958736516,-5.23953644655992,0.35528730366612926,0.1414602858310476,0.1372178918589092,0.09386914294942494,-0.053658789360955694,-0.052049562268024374,0.10774152720445056,-0.035222002788235805,-0.03416569492461896,0.12305776941999902,-0.08346108827660359,-0.0809580902391902,2000-11-07 19:32:46.924799461,-0.45451908523601303,-0.44094610644352733,-0.5432699418798822,-0.5686384652532345,0.34924880012648757,0.08875085664386917,0.11411938001722144,0.10261674844519124,-1.9212102206632153,0.07972747142720249,-0.6409439343472559,0.1864248491112429,25.463731054741423,-0.04182255565286752,-5.229473349892074,-0.09102118690703609,11,30.353702064971372,34.36036383242158,-0.2910588887089934,0.10448081846969672,-0.6723423999999544
531,531,12 SPL A4 Path H 71A,0.232,12830.0,163.132,H 71A,,,,H,71,71.1666666666666,1997.8823333333332,2000.936024,2000.936024,-1.9997419649807373,25.329522164026603,-1.9987366112530915,-5.410110205672556,2000.93692,2000.7682846111109,-1.998736611253091,25.325963540790195,-5.413562105798106,-1.9445012617534754,25.46941356011339,-5.2744141525544075,-1.9713184567729516,25.505236196847626,-5.239665836695832,0.35101743815699427,0.14255987599348963,0.13828450531237899,-0.055240703227261934,-0.1398913960867887,-0.13569605311814836,-0.051515740568728395,-0.14383562078525122,-0.13952199051790468,-0.02842350820778572,-0.17571403282102338,-0.17044436897672366,2000-12-08 14:02:05.337602802,-0.6121897969807368,-0.6111174139197583,-0.549921714281253,-0.571855944272952,0.3457728185169046,-0.06226808269948381,-0.04033385270778478,-0.0585214652168767,-1.9293182341423467,-0.0704237308383906,-0.6512025096998101,0.03901271271907325,25.471978320281202,-0.14245615625459962,-5.236675998873262,-0.17343420679929356,12,30.41621506391951,34.3504726579307,-0.309262782897397,0.14737194556808025,-0.7
532,532,12 SPL A4 Path H 72A,0.244,14676.0,177.412,H 72A,,,,H,72,71.25,1997.9656666666667,2001.022784,2001.022784,-2.1549851195425247,25.22645995925542,-2.103678497679692,-5.510081574922651,2001.0299926666667,2000.9106613333336,-2.103678497679692,25.25758259832438,-5.4798923037993665,-1.9618094581141763,25.464416636163428,-5.27926121875511,-1.970600667793166,25.5017930226345,-5.243005750114304,0.3393626220363969,0.14162851143296637,0.1373810723750244,-0.1931756614283484,-0.23795667690800926,-0.23082035616754126,-0.1449855358423718,-0.20723293887612235,-0.20101802303922925,-0.1843844517493587,-0.27533306337908314,-0.26707582480834713,2001-01-09 07:35:16.224000046,-0.7666433595425248,-0.7150580050130251,-0.5645961899475098,-0.5675577372931659,0.33497902679241526,-0.202047169595015,-0.19908562224935888,-0.15360468491644544,-1.9394947284724489,-0.21549039107007584,-0.6626954973906632,-0.10394786215186158,25.47631056553606,-0.24985060628064204,-5.247785509390693,-0.2622960655319586,1,30.51817841323041,34.25251293423728,-0.3757765809659153,0.14780658862281779,-0.7
533,533,12 SPL A4 Path H 73A,0.256,13030.0,165.059,H 73A,1.0,71.0,,H,73,71.3333333333333,1998.049,2001.13117,2001.13117,-2.156308408515815,25.216765671691125,-2.3666267292516294,-5.519485130802892,2001.1117080000001,2001.0505785277778,-2.3666267292516294,25.304402384112645,-5.434476643386895,-1.9697681656443098,25.460616415324694,-5.2829474709708935,-1.978312860770269,25.49674712711736,-5.24790031922489,0.341795238896446,0.1413008679996475,0.13706325496826988,-0.18654024287150528,-0.24385074363356907,-0.23653765983199815,-0.3953090222379528,-0.15660457860954344,-0.15190800729704387,-0.17799554774554616,-0.27998145542623476,-0.27158481157800196,2001-02-17 21:02:57.120003501,-0.7663408585158136,-0.9769511092516291,-0.5698420560609765,-0.5717458901730468,0.33630952408393144,-0.19649880245483708,-0.1945949683427668,-0.40559265244165593,-1.9454203028584813,-0.21088810565733374,-0.6752970584357252,-0.09104380008008839,25.48319579096225,-0.26643011927112425,-5.254798606926129,-0.2646865238767626,2,30.13626158132617,34.27139018132214,-0.2832601306940473,0.23864295276223765,-0.49259599999986003
534,534,12 SPL A4 Path H 74A,0.266,16137.0,199.007,H 74A,,,,H,74,71.5555555555555,1998.2712222222221,2001.18117,2001.18117,-2.7885866596965494,25.469981521391386,-2.5138102631157992,-5.273863224435143,2001.2418200000002,2001.1897998333334,-2.513810263115799,25.404550062568294,-5.337332393808129,-1.9823754972825445,25.457987836678438,-5.285497218543551,-1.9876584037448697,25.49302952155068,-5.251506433800624,0.34078049072881084,0.13860754409271805,0.13445070384530747,-0.8062111624140049,0.011993684712948038,0.011633994108407819,-0.5334400512346912,-0.05645558880036816,-0.054762485692245434,-0.8009282559516797,-0.023048000159295867,-0.022356790634519008,2001-03-08 03:02:57.120002068,-1.3978691096965485,-1.1221829631157987,-0.5796371244214333,-0.577583441522648,0.3349332660973523,-0.8182319852751152,-0.8202856681739006,-0.5445749175032094,-1.9480998053931704,-0.840486854303379,-0.6808078542969309,-0.7170612553996176,25.487050439980127,-0.017068918588741155,-5.257303181407722,-0.016560043027420868,3,30.057737291866488,34.14474716819065,-0.32297412214646326,0.22245590240253751,-0.43259599999986004
535,535,12 SPL A4 Path H 75A,0.234,12033.0,152.156,H 75A,,,,H,75,71.7777777777777,1998.4934444444443,2001.41312,2001.41312,-2.596535721135033,25.526902994622372,-2.4237618001489563,-5.218648826186353,2001.4038903333333,2001.3276606111112,-2.4237618001489563,25.578723148365174,-5.168382758854297,-1.9889669727164692,25.464412702102855,-5.279265034833207,-2.002672032389538,25.49179984175523,-5.252699235499008,0.33514913098529947,0.14494272168342878,0.140595889460077,-0.6075687484185637,0.062490292519516544,0.06061620864685402,-0.4328631187188426,0.1163650740573902,0.11287528548640857,-0.5938636887454947,0.03510315286714061,0.03405040931265457,2001-05-31 18:55:52.319997961,-1.202338921135034,-1.0297034451489564,-0.5833449563553584,-0.5891036595839824,0.3315006355921183,-0.6189939647796755,-0.6132352615510516,-0.4444845677466205,-1.9599163517719693,-0.6366193693630635,-0.6726228815285881,-0.5297160396064459,25.488142785472146,0.03876020915022593,-5.260626001172239,0.04197717498588638,5,29.32977889527881,34.213139947391554,-0.13204653052596066,0.058480722546563814,-0.20851200000007203
536,536,12 SPL A4 Path H 76A,0.232,12849.0,159.28,H 76A,,,71.0,H,76,72.0,1998.7156666666667,2001.617381,2001.617381,-1.8861630196152868,25.739284929081766,-2.0962525646594243,-5.012636225941396,2001.6148223333332,2001.4674606388892,-2.096252564659424,25.60260096305231,-5.145221039829626,-2.0013535742913273,25.46467368414206,-5.27901187964536,-2.0150251816411617,25.49227630549637,-5.252237060905463,0.3253799656056136,0.14476739930764257,0.14042582500234058,0.11519055467604056,0.274611244939706,0.2663756537039639,-0.09850051676403633,0.1398067797527721,0.13561397442798562,0.12886216202587497,0.2470086235853941,0.23960083496406703,2001-08-14 08:15:27.216000728,-0.4889023046152865,-0.6990302296594249,-0.5926745514302163,-0.5979809552383839,0.3234733902615869,0.1037722468149298,0.1090786506230974,-0.10998386592144442,-1.9749336373288844,0.08877061771359762,-0.6594814847789784,0.1705791801636919,25.47879993841935,0.26048499066241604,-5.264676669083041,0.2520404431416452,8,28.164783193263634,34.509377075678145,0.2575592254662833,-0.07278873788516921,-0.1
537,537,12 SPL A4 Path H 77A,0.242,11704.0,147.481,H 77A,,,,H,77,72.1666666666666,1998.8823333333332,2001.813966,2001.813966,-1.8060589532279532,25.541614965452798,-1.867536648502415,-5.20437806736113,2001.7651043333333,2001.6078668333332,-1.867536648502415,25.564772561188857,-5.1819149679211955,-2.002935596678367,25.459296163653704,-5.284228128294269,-2.026113505652446,25.493233670707884,-5.251308407076643,0.32387527991395143,0.1496896157561475,0.14520042417955586,0.1968766434504139,0.08231880179909368,0.07985006093313896,0.1354834855747622,0.10636961532528251,0.10317959056167769,0.220054552424493,0.048381294744913816,0.04693033971551319,2001-10-25 02:20:31.775998004,-0.4058494632279541,-0.46806008350241596,-0.591119583428367,-0.605616170944113,0.3250521571363086,0.1852701202004129,0.1997667077161589,0.12313019647290942,-1.985403665162292,0.17934471193433876,-0.6512535723485903,0.24540410912063615,25.473873960970153,0.0677410044826452,-5.267405300459904,0.063027233098774,10,29.16476826779113,34.35777192222381,-0.03065980305821997,0.030122017510427212,-0.3
538,538,12 SPL A4 Path H 78A,0.274,14766.0,184.243,H 78A,1.0,72.0,,H,78,72.3333333333333,1999.049,2001.863966,2001.863966,-1.9103879726640056,25.413417789032007,-1.9928248794713885,-5.3287306104610614,2001.8790293333332,2001.7459373333331,-1.992824879471388,25.413345097393712,-5.3288011220771265,-2.0047712312618375,25.45123898979496,-5.292043667508992,-2.044882081496481,25.4923120115202,-5.252202425705289,0.3219416989908594,0.1587202989594014,0.15396027719354624,0.09438325859783192,-0.037821200762952145,-0.036686942952069757,0.011871240603114508,-0.0406706222329151,-0.03945091027214964,0.13449410883247537,-0.078894222488195,-0.07652818475577217,2001-11-12 08:20:31.775996570,-0.5094284826640072,-0.5916394394713899,-0.5897767050673932,-0.6209826292603697,0.32653444421218963,0.08034822240338602,0.11155414659636254,-0.001964619943183347,-1.9889368139416572,0.0785488412776516,-0.659383639362912,0.1499551566989048,25.47472821212826,-0.06131042309625201,-5.2683008111624225,-0.0604297992986389,11,29.742115497931774,34.3038415196528,-0.18194486849330688,0.06249611822982842,-0.3
539,539,12 SPL A4 Path H 79A,0.238,12152.0,151.325,H 79A,,,,H,79,72.6666666666666,1999.3823333333332,2001.959156,2001.959156,-2.262027712522207,25.285002537696325,-2.1228551058139407,-5.453294688409187,2001.9483416666665,2001.8829103333333,-2.1228551058139407,25.311057344436332,-5.4280212653233155,-2.0063815322833043,25.451512005431212,-5.291778839611669,,,,0.32203056634957955,0.15863645833661183,0.15387895095103415,-0.2556461802389025,-0.16650946773488684,-0.16151584879751812,-0.10891441423397581,-0.14006915028393863,-0.13586847646692254,,,,2001-12-17 02:12:23.615996644,-0.8596403725222084,-0.7204036498139409,-0.5881281700888599,,0.3265410516654183,-0.2715122024333485,,-0.12474202004879072,-1.9967106192646764,-0.2653170932575304,-0.6626844843490063,-0.1969558881732021,25.476612858884323,-0.1916103211879978,-5.270248226548385,-0.1830464618608021,12,30.102750714244575,34.248225875353114,-0.2863116774018259,0.03307706939211494,-0.29802560000007716
540,540,12 SPL A4 Path H 80A,0.24,12307.0,156.525,H 80A,,,,H,80,73.0,1999.7156666666667,2002.021903,2002.021903,-2.1961496322556098,25.234751706580656,-2.256436602526381,-5.502038497099697,2002.028722,2002.020926027778,-2.256436602526381,25.259699476842666,-5.477838910467848,-2.0306693111947527,25.450628488934633,-5.292635859448517,,,,0.352769804421161,0.15804124829676447,0.15330159126028145,-0.16548032106085708,-0.2158767823539769,-0.20940263765117972,-0.2237214279787627,-0.19272118767987223,-0.186941479261353,,,,2002-01-08 23:52:13.008002073,-0.7921420942556068,-0.8516933358597125,-0.6090800141391975,,0.3518226100036248,-0.18306208011640923,,-0.24062057447876084,-2.003702683442725,-0.1924469488128846,-0.6655404457816008,-0.126601648474006,25.481657907476936,-0.24690620089628013,-5.271963335616894,-0.23007516148280338,1,30.288798578489146,34.178698698940465,-0.35852942573968094,-0.01368151233876415,-0.14743279999993786
541,541,12 SPL A4 Path H 81A,0.31,17582.0,213.834,H 81A,1.0,73.0,,H,81,73.3333333333333,2000.049,2002.105107,2002.105107,-2.311132462801327,25.25934418625101,-2.300287655472005,-5.478183545894659,2002.148914,2002.1630889444443,-2.300287655472005,25.301798553293803,-5.437002385319475,-2.061094680164798,25.455121499201763,-5.288277594559298,,,,0.3534892483517313,0.1653003691928903,0.1603430111207361,-0.25003778263652876,-0.19577731295075296,-0.18990595133536115,-0.2392238168823594,-0.15271339339671997,-0.14813351872875144,,,,2002-02-08 08:44:14.352002810,-0.9032975408013226,-0.890437611472004,-0.6360100999147983,,0.35109858360826884,-0.26728744088652434,,-0.2544868539471728,-2.015196081821048,-0.29593638098027863,-0.6700263995655149,-0.23327114123580772,25.484156298613275,-0.22481211236226528,-5.274715713230746,-0.20346783266391277,2,30.09891324000877,34.108620195007425,-0.34828996671006307,-0.013891543640584132,-0.023871599999914797
542,542,12 SPL A4 Path H 82A,0.248,12742.0,161.675,H 82A,,,,H,82,73.6666666666666,2000.3823333333332,2002.319732,2002.319732,-2.393580871359079,25.41129976704975,-2.4210129657647745,-5.330785112964069,2002.2915603333333,2002.3056808611113,-2.4210129657647745,25.432347671755362,-5.310368434920583,-2.0914275244093865,25.45778585193518,-5.2856931457643554,,,,0.3634632528899818,0.16927105924975222,0.1641946201827947,-0.30215334694969265,-0.046486084885430046,-0.04509196719971342,-0.33402445235956457,-0.02590124225094333,-0.025124463995836937,,,,2002-04-27 16:51:08.351997819,-0.9758731993590823,-1.0046011904314414,-0.6627621585204979,,0.35872462720175574,-0.31311104083858443,,-0.34628484185030506,-2.027401225466371,-0.366179645892708,-0.6617562123205151,-0.3141169870385673,25.486340038260245,-0.07504027121049361,-5.277531327037554,-0.05325378592651475,4,30.00773551700514,33.94778620530586,-0.40060616488981765,0.08596580647930295,0.2673567999997134
543,543,12 SPL A4 Path H 83A,0.254,13101.0,160.532,H 83A,,,73.0,H,83,74.0,2000.7156666666667,2002.449842,2002.449842,-2.5583255631339186,25.62639906196532,-2.383908235114968,-5.122136645903019,2002.431288,2002.4441887500002,-2.383908235114968,25.54356081443109,-5.202490574393695,-2.108443335641446,25.461839390881966,-5.281761172450583,,,,0.3439682713192623,0.16833756998899016,0.16328912626496345,-0.44988222749247253,0.164559671083353,0.15962452654756376,-0.2745348131816447,0.08520674257725958,0.08265139236736758,,,,2002-06-14 04:36:57.311999673,-1.134632831133919,-0.9610689871149685,-0.6761767873081131,,0.34264589930019995,-0.45845604382580596,,-0.28398178163534854,-2.048609273504692,-0.5097162896292264,-0.6508783469826762,-0.4837544841512429,25.483369532707943,0.143029529257376,-5.282168732247645,0.16003208634462585,6,29.336181976792275,34.176185733637666,-0.15008460133243667,0.07117964340975595,0.6694312000002077
544,544,12 SPL A4 Path H 84A,0.278,14160.0,179.013,H 84A,,,,H,84,74.1666666666666,2000.8823333333332,2002.52429,2002.52429,-2.1998182708519067,25.592983614278207,-2.205457906480683,-5.154549964313997,2002.5527713333333,2002.5806638888887,-2.205457906480682,25.63945807394658,-5.1094692736910785,-2.1282494057491377,25.45543697274435,-5.287971582068249,,,,0.33272470201736065,0.1723457487553591,0.16717709975012895,-0.07156886510276905,0.13754664153385576,0.13342161775425243,-0.0826487447024374,0.18165649030665776,0.17620861216236103,,,,2002-07-11 08:46:49.440002035,-0.7727009308519037,-0.7770304251473491,-0.6923226706102489,,0.332795258844772,-0.08037826024165484,,-0.09016397309132591,-2.059751089809385,-0.14006718104252158,-0.6533433398359125,-0.1193575910159912,25.482827962728262,0.11015565154994533,-5.284503190868642,0.1299532265546448,7,28.687354328282098,34.38728055655488,0.08765013171096112,-0.00480259406955247,0.7791480000000245
545,545,12 SPL A4 Path H 85A,0.248,14165.0,173.401,H 85A,1.0,74.0,,H,85,74.3333333333333,2001.049,2002.684182,2002.684182,-1.8582298854562227,25.69899154559621,-1.8473116180424185,-5.051721210856218,2002.6812116666667,2002.7178965555552,-1.8473116180424183,25.63070551064017,-5.1179593476239305,-2.131734743944152,25.456128387293447,-5.287300903041485,,,,0.33240226520960836,0.17178158965216717,0.16662985977844172,0.27350485848792916,0.2428631583027645,0.23557969218526686,0.2878379120987839,0.17586594790867238,0.17059172813089032,,,,2002-09-07 17:26:03.551998876,-0.42375751345622437,-0.41297588137575164,-0.6920998982497079,,0.33282365842792827,0.2683423847934835,,0.28252296608952454,-2.074328113916389,0.21609822846016646,-0.6498637318250116,0.2261062183687872,25.481960266301527,0.2170312792946838,-5.287431812085559,0.23571060122934018,9,28.03807675444951,34.90481750978222,0.4633828279030457,-0.08516155563098983,0.9710184000000218
546,546,12 SPL A4 Path H 86A,0.236,12778.0,160.911,H 86A,,,,H,86,74.5833333333333,2001.299,2002.835163,2002.835163,-1.4838866978191254,25.600141372046085,-1.7130842602671992,-5.147606867701576,2002.846888,2002.854877722222,-1.713084260267199,25.574889603719217,-5.172101335496318,-2.1454644407303167,25.45295332815669,-5.290380742154728,,,,0.3480583879912185,0.17232951253801437,0.16716135045694194,0.6615777429111913,0.14718804388939688,0.1427738744531517,0.43525497673755936,0.12330192093823082,0.1196040963292931,,,,2002-11-01 20:01:40.367998924,-0.04246919981912689,-0.27119136926720083,-0.7020739735358723,,0.34397346721647176,0.6596047737167454,,0.43374168839496513,-2.088357001437184,0.6044703036180585,-0.6525048438852052,0.6100356440660784,25.4836081266648,0.11653324538128373,-5.290132595505226,0.14252572780365025,11,28.761686275770185,34.84773657431415,0.2785023102456452,-0.06954161558307896,1.2521955999999157
547,547,12 SPL A4 Path H 87A,0.22,12284.0,153.668,H 87A,,,,H,87,74.8333333333333,2001.549,2003.021319,2003.021319,-1.7971361975262494,25.425535893515363,-1.7418018641741646,-5.316975927931161,2003.0026786666665,2002.991401222222,-1.7418018641741642,25.45424337332106,-5.2891293854448405,-2.167818526339807,25.445681332892832,-5.297434650280621,,,,0.38310737822324675,0.1696001006747645,0.16451379365546845,0.37068232881355745,-0.020145439377468932,-0.019541277650539257,0.4279998512400795,0.005022565675807537,0.004871938931188424,,,,2003-01-08 18:45:15.983998378,-0.3473473945262513,-0.29319726450749856,-0.7206253012009182,,0.37322730833200324,0.37327790667466687,,0.42937396327711586,-2.106058294954204,0.30892209742795473,-0.6610236554910318,0.3136762609647805,25.483261391513395,-0.05772549799803173,-5.2933611058772465,-0.023614822053914075,1,29.71077563601872,34.82400193781944,0.05902206724097515,-0.07304670464639275,0.9488344000002165
548,548,12 SPL A4 Path H 88A,0.232,11661.0,144.44,H 88A,,,,H,88,75.0833333333333,2001.799,2003.151554,2003.151554,-1.9443826971771188,25.337052854401723,-1.9267459803224092,-5.402805360701784,2003.1632826666666,2003.1277153611113,-1.9267459803224087,25.388436041554794,-5.352963155331433,-2.196122179172608,25.449027761886228,-5.294188580692737,,,,0.38082543464747803,0.17317784955257992,0.16798424584444008,0.25173948199548946,-0.11197490748450534,-0.10861678000904718,0.26529693004197047,-0.059769261180975995,-0.05797678103815892,,,,2003-02-25 07:36:46.944001036,-0.48977519917711754,-0.4717045216557431,-0.7450144086170531,,0.3706856107103441,0.2552392094399356,,0.2692029912919698,-2.118671961361342,0.1742892641842233,-0.66993343451075,0.1801582353336325,25.484593748391468,-0.14754089398974557,-5.29556081680494,-0.10724454389684368,2,29.911408966008864,34.73666720866071,-0.02441788784031502,-0.059888102393564624,0.5362703999998633
