,decimal_year,d13c,d18o,sea level,d18o_pdb,d13c_ma,d18o_ma,d13c_std,d18o_std
100,1995.8666666666668,-1.6726927999999999,-5.332202100000001,-108.6991008608,25.45537641501198,-1.7075642666666664,25.518620151128616,0.2800694352469867,0.18996120184060353
101,1995.8000000000002,-1.7,-5.39,-109.72819999999999,25.51144134793532,-1.7808975999999996,25.444252197896358,0.2535235469624037,0.1754324365013304
102,1995.7333333333336,-1.97,-5.24,-119.90342000000001,25.365938830741772,-1.9844181333333328,25.401498902264347,0.210946367195944,0.12278712747084553
103,1995.666666666667,-2.2832543999999997,-5.1999777,-131.70872531839998,25.327116528115937,-2.1198352,25.44111053987901,0.21880374677513426,0.11675411184047282
104,1995.6000000000004,-2.1062512,-5.512508100000001,-125.03818272320001,25.630276260779315,-2.056862666666666,25.53667245443346,0.22328134696032184,0.12734831960565088
105,1995.5333333333338,-1.7810823999999998,-5.5355472,-112.7838713264,25.652624574405138,-1.9067082666666664,25.616996828045128,0.22470863838998778,0.12344684012912946
106,1995.4666666666672,-1.8327912,-5.4483993,-114.7325691632,25.568089648950927,-1.756885333333333,25.548008555548012,0.23141743428518,0.1286243926635581
107,1995.4000000000005,-1.6567823999999998,-5.299146,-108.09950152639999,25.423311443287968,-1.6869458666666663,25.4301131039567,0.24606677627958823,0.13751703929216794
108,1995.333333333334,-1.571264,-5.1709284,-104.87665510400001,25.2989382196312,-1.6493487999999996,25.375663054970854,0.2659941330801739,0.15476641366596977
109,1995.2666666666673,-1.72,-5.28,-110.48192,25.404739501993387,-1.6304213333333328,25.427673414750075,0.22710608078260086,0.16364984957083012
112,1995.0666666666675,-1.6,-5.46,-105.9596,25.57934252262564,-1.619482933333333,25.43253174379917,0.25044616168403216,0.14835624181750381
113,1995.0,-1.5384487999999998,-5.1859539,-103.63998147679999,25.313513206778477,-1.519482933333333,25.371097347650778,0.31502891066291766,0.14595365570953356
114,1994.9166666666667,-1.42,-5.09,-99.17612,25.220436313548223,-1.6825983999999996,25.25916759626608,0.3185570150221661,0.1869862130152374
115,1994.8333333333335,-2.0893463999999997,-5.113831500000001,-124.4011084304,25.243553268471544,-1.9109789333333331,25.295119231229364,0.31475422063385644,0.1903120461831605
116,1994.7500000000002,-2.2235904,-5.297142600000001,-129.46022781439999,25.421368111668333,-2.219281333333333,25.43464754440252,,
117,1994.666666666667,-2.3449072,-5.5215234,-134.0321727392,25.63902125306768,-2.172832533333333,25.620945249019474,,
118,1994.5833333333337,-1.95,-5.69,-119.1497,25.802446382322415,-2.0657687999999994,25.66337465604822,,
119,1994.5,-1.9023991999999998,-5.4283653,-117.3558162512,25.548656332754557,,,,
