1996,2,3,726,19
1996,2,4,734,27
1996,2,5,738,31
1996,2,6,745,38
1996,2,7,748,41
1996,2,8,745,38
1996,2,9,762,55
1996,2,10,763,56
1996,2,11,759,52
1996,2,12,773,66
1996,2,13,787,80
1996,2,14,783,76
1996,2,15,797,90
1996,2,16,800,93
1996,2,17,802,95
1996,2,18,797,90
1996,2,19,810,103
1996,2,20,839,132
1996,2,21,844,137
1996,2,22,818,111
1996,2,23,793,86
1996,2,24,797,90
1996,2,25,783,76
1996,2,26,773,66
1996,2,27,764,57
1996,2,28,769,62
1996,2,29,786,79
1996,3,1,790,83
1996,3,2,806,99
1996,3,3,813,106
1996,3,4,808,101
1996,3,5,816,109
1996,3,6,822,115
1996,3,7,821,114
1996,3,8,821,114
1996,3,9,807,100
1996,3,10,795,88
1996,3,11,792,85
1996,3,12,762,55
1996,3,13,735,28
1996,3,14,758,51
1996,3,15,785,78
1996,3,16,792,85
1996,3,17,794,87
1996,3,18,794,87
1996,3,19,815,108
1996,3,20,827,120
1996,3,21,828,121
1996,3,22,819,112
1996,3,23,802,95
1996,3,24,802,95
1996,3,25,809,102
1996,3,26,803,96
1996,3,27,786,79
1996,3,28,780,73
1996,3,29,778,71
1996,3,30,792,85
1996,3,31,790,83
1996,4,1,797,90
1996,4,2,797,90
1996,4,3,795,88
1996,4,4,804,97
1996,4,5,811,104
1996,4,6,809,102
1996,4,7,793,86
1996,4,8,788,81
1996,4,9,800,93
1996,4,10,824,117
1996,4,11,832,125
1996,4,12,842,135
1996,4,13,846,139
1996,4,14,841,134
1996,4,15,854,147
1996,4,16,861,154
1996,4,17,852,145
1996,4,18,837,130
1996,4,19,831,124
1996,4,20,831,124
1996,4,21,852,145
1996,4,22,855,148
1996,4,23,827,120
1996,4,24,833,126
1996,4,25,847,140
1996,4,26,829,122
1996,4,27,833,126
1996,4,28,833,126
1996,4,29,829,122
1996,4,30,829,122
1996,5,1,830,123
1996,5,2,827,120
1996,5,3,827,120
1996,5,4,828,121
1996,5,5,825,118
1996,5,6,807,100
1996,5,7,815,108
1996,5,8,809,102
1996,5,9,806,99
1996,5,10,799,92
1996,5,11,791,84
1996,5,12,768,61
1996,5,13,756,49
1996,5,14,777,70
1996,5,15,765,58
1996,5,16,720,13
1996,5,17,707,0
1996,5,18,701,-6
1996,5,19,691,-16
1996,5,20,680,-27
1996,5,21,674,-33
1996,5,22,687,-20
1996,5,23,688,-19
1996,5,24,678,-29
1996,5,25,671,-36
1996,5,26,664,-43
1996,5,27,678,-29
1996,5,28,702,-5
1996,5,29,699,-8
1996,5,30,698,-9
1996,5,31,682,-25
1996,6,1,688,-19
1996,6,2,701,-6
1996,6,3,686,-21
1996,6,4,683,-24
1996,6,5,682,-25
1996,6,6,688,-19
1996,6,7,682,-25
1996,6,8,668,-39
1996,6,9,668,-39
1996,6,10,678,-29
1996,6,11,676,-31
1996,6,12,666,-41
1996,6,13,669,-38
1996,6,14,652,-55
1996,6,15,633,-74
1996,6,16,639,-68
1996,6,17,657,-50
1996,6,18,658,-49
1996,6,19,655,-52
1996,6,20,661,-46
1996,6,21,662,-45
1996,6,22,638,-69
1996,6,23,613,-94
1996,6,24,617,-90
1996,6,25,612,-95
1996,6,26,622,-85
1996,6,27,628,-79
1996,6,28,619,-88
1996,6,29,626,-81
1996,6,30,626,-81
1996,7,1,635,-72
1996,7,2,652,-55
1996,7,3,645,-62
1996,7,4,631,-76
1996,7,5,631,-76
1996,7,6,659,-48
1996,7,7,682,-25
1996,7,8,672,-35
1996,7,9,648,-59
1996,7,10,660,-47
1996,7,11,676,-31
1996,7,12,666,-41
1996,7,13,650,-57
1996,7,14,645,-62
1996,7,15,653,-54
1996,7,16,665,-42
1996,7,17,678,-29
1996,7,18,669,-38
1996,7,19,658,-49
1996,7,20,653,-54
1996,7,21,642,-65
1996,7,22,641,-66
1996,7,23,668,-39
1996,7,24,675,-32
1996,7,25,665,-42
1996,7,26,661,-46
1996,7,27,674,-33
1996,7,28,681,-26
1996,7,29,701,-6
1996,7,30,700,-7
1996,7,31,671,-36
1996,8,1,672,-35
1996,8,2,680,-27
1996,8,3,659,-48
1996,8,4,659,-48
1996,8,5,673,-34
1996,8,6,672,-35
1996,8,7,657,-50
1996,8,8,647,-60
1996,8,9,662,-45
1996,8,10,678,-29
1996,8,11,672,-35
1996,8,12,658,-49
1996,8,13,644,-63
1996,8,14,656,-51
1996,8,15,662,-45
1996,8,16,663,-44
1996,8,17,659,-48
1996,8,18,659,-48
1996,8,19,679,-28
1996,8,20,668,-39
1996,8,21,650,-57
1996,8,22,664,-43
1996,8,23,663,-44
1996,8,24,664,-43
1996,8,25,676,-31
1996,8,26,667,-40
1996,8,27,658,-49
1996,8,28,667,-40
1996,8,29,662,-45
1996,8,30,659,-48
1996,8,31,674,-33
1996,9,1,685,-22
1996,9,2,689,-18
1996,9,3,705,-2
1996,9,4,697,-10
1996,9,5,677,-30
1996,9,6,682,-25
1996,9,7,695,-12
1996,9,8,707,0
